temperature,pressure,vibration,current,voltage,operating_hours,failure
65.72,5.94,3.31,11.24,372.78,4574,1
69.66,5.47,2.4,12.34,367.77,3286,0
79.99,4.81,1.44,13.76,358.79,1445,0
49.01,7.07,1.82,13.68,363.17,2536,1
60.81,5.83,4.81,14.58,374.52,2933,0
55.73,5.39,3.37,13.68,355.95,4659,1
69.55,6.49,3.92,12.48,359.27,4742,1
79.76,6.79,1.65,11.13,395.63,4604,1
57.84,5.4,-1.43,11.22,383.36,4813,1
36.32,5.74,2.22,10.24,373.22,4956,1
60.05,4.81,1.7,12.01,414.07,3323,0
75.96,5.4,3.52,13.39,355.28,3576,0
71.45,5.36,7.93,10.55,394.63,2638,1
70.14,5.63,4.04,11.93,378.33,2954,0
61.64,5.73,7.1,10.65,391.78,1535,1
49.65,5.89,3.85,12.42,381.63,355,0
71.18,5.67,2.06,10.9,351.92,2517,0
54.99,4.65,3.52,10.52,381.43,1853,0
91.21,4.84,5.67,10.64,385.03,4846,1
71.85,5.12,5.74,13.01,347.12,3511,0
58.03,5.3,2.14,11.81,409.16,175,0
57.66,6.24,3.38,11.14,384.67,3711,0
63.88,4.69,0.86,12.52,390.08,604,0
62.13,5.25,4.24,11.17,362.52,3492,0
78.4,6.17,5.33,14.25,390.36,2092,0
67.24,5.29,3.06,10.05,396.34,4857,1
56.22,5.82,2.0,11.63,383.8,3478,0
87.69,5.4,3.54,9.19,379.86,2494,1
65.59,5.68,3.63,11.31,366.6,1516,0
74.23,5.34,3.12,8.64,376.76,2329,0
57.7,5.97,3.27,13.49,372.32,339,0
69.36,4.42,2.74,13.53,388.58,1877,0
68.73,5.25,4.49,13.57,367.25,4360,1
42.32,5.71,4.1,12.06,388.47,4258,1
89.18,5.87,1.53,10.24,367.42,2502,1
80.49,6.55,1.48,10.4,376.06,4246,1
60.23,5.23,2.62,15.06,389.24,2731,0
51.77,6.54,4.11,14.87,369.44,4006,1
69.17,5.04,3.22,12.25,389.76,3110,0
66.04,6.43,2.04,10.97,388.29,3489,0
69.27,6.07,3.39,14.74,375.94,4176,1
67.3,4.86,2.5,10.61,397.43,1314,0
71.07,5.71,4.32,12.46,381.17,769,0
82.37,5.46,3.5,14.7,396.53,3661,0
71.82,5.94,2.53,10.33,406.9,715,0
52.4,5.34,3.35,13.66,376.38,4758,1
81.35,5.28,4.97,13.04,389.67,1230,0
84.69,6.46,2.15,11.92,370.44,1621,0
102.82,5.43,3.6,10.01,364.51,4551,1
51.52,6.08,2.89,10.55,377.07,2764,0
67.91,5.34,3.64,12.58,359.56,4962,1
40.01,6.67,2.02,9.15,365.94,403,1
71.64,5.03,3.17,12.26,388.87,4079,1
58.42,5.07,4.66,13.08,372.3,1994,0
88.08,6.57,1.59,13.97,390.66,1615,1
55.7,5.19,1.01,9.2,384.49,683,0
44.73,6.62,1.06,14.63,407.77,466,1
59.34,6.12,1.24,15.39,387.87,2146,0
41.29,5.39,3.89,12.82,396.71,558,0
74.01,4.23,0.89,9.92,386.03,219,0
40.22,5.49,2.55,11.34,384.67,3384,0
65.34,5.57,3.93,11.9,397.47,3354,0
40.07,6.32,3.62,12.54,390.03,3665,0
61.16,6.61,2.42,12.04,383.15,3402,1
84.72,5.02,3.29,12.56,383.08,4559,1
69.33,6.06,3.16,11.82,388.07,2068,0
54.64,6.04,2.66,12.53,369.93,2631,0
64.63,6.25,2.68,11.08,369.29,951,0
65.22,5.85,6.35,11.32,401.38,2029,1
70.67,4.14,4.21,10.85,407.97,2043,0
48.6,5.39,6.72,15.83,366.07,863,1
72.11,4.69,2.25,14.93,369.97,3396,0
32.55,5.36,2.87,13.11,397.14,2778,0
57.44,6.19,1.0,14.65,388.0,3911,0
59.14,5.71,1.79,13.6,390.15,1001,0
72.6,6.3,5.85,12.36,393.45,1618,0
65.27,5.74,2.22,8.99,376.39,3356,0
48.13,4.59,5.88,11.48,384.95,4086,1
53.18,3.74,1.13,11.33,383.78,841,0
67.38,5.6,1.42,9.73,367.12,3653,0
64.05,5.35,2.49,9.03,384.73,1793,0
58.05,4.82,2.9,12.99,398.57,2229,0
59.23,4.31,4.38,12.65,374.99,4111,1
73.35,4.99,3.68,9.67,382.29,3352,0
58.79,5.36,2.38,10.51,383.1,1465,0
63.94,5.97,2.8,14.32,375.73,295,0
91.04,5.63,2.52,10.24,390.15,250,1
47.92,6.63,1.63,12.34,369.8,4623,1
42.78,4.78,1.67,11.62,399.99,430,0
74.4,6.12,4.54,13.01,389.39,3210,0
56.86,5.53,0.26,10.29,365.95,3424,0
61.18,5.99,5.43,12.18,405.47,989,0
55.63,5.19,2.49,12.34,382.52,1054,0
61.88,6.25,1.84,12.46,369.16,3789,0
84.18,5.71,4.11,12.16,396.57,4549,1
74.63,5.02,5.23,12.69,387.42,3048,0
75.35,5.49,4.68,16.38,353.42,3341,0
48.01,5.33,3.75,17.12,372.12,2495,0
51.19,5.84,4.63,10.72,384.19,2144,0
30.93,4.67,0.43,7.36,347.61,3699,0
55.29,5.48,2.22,13.19,381.28,4090,1
76.48,5.78,1.63,12.37,382.37,4114,1
71.2,5.52,4.84,14.12,362.25,2155,0
62.34,6.44,2.42,12.57,384.06,2770,0
64.73,6.04,4.27,12.12,380.11,1675,0
56.73,5.49,3.8,14.26,362.13,1952,0
67.46,5.65,1.71,14.54,393.79,2313,0
74.19,5.71,2.12,9.23,392.57,1326,0
45.61,5.78,4.94,10.37,375.65,1763,0
68.6,4.22,1.84,11.79,377.02,463,0
76.19,5.29,3.19,12.2,390.89,2047,0
60.02,4.46,1.83,11.55,376.99,4853,1
73.41,6.39,2.53,12.87,351.04,3732,0
98.78,5.46,2.93,13.99,387.3,3581,1
63.75,5.36,1.83,15.45,367.8,1374,0
69.72,6.13,1.56,13.16,374.15,1545,0
56.14,5.8,3.43,10.3,401.87,4927,1
67.18,4.71,1.73,11.71,377.99,3057,0
70.52,5.45,1.78,11.85,380.03,3556,0
67.34,5.27,1.59,13.03,387.65,2265,0
52.76,4.28,2.88,12.78,387.58,1109,0
67.48,5.02,4.42,16.1,366.21,2919,0
82.55,5.37,5.26,11.08,379.1,1828,0
70.38,5.42,1.91,12.77,380.54,795,0
76.54,4.46,6.23,16.71,384.08,4717,1
62.16,6.31,1.49,10.83,384.34,2484,0
74.0,5.43,4.63,12.29,418.81,1482,0
68.35,5.53,1.92,10.11,362.36,2595,0
53.59,5.78,1.69,12.16,394.7,3705,0
68.82,4.95,1.88,10.44,397.75,1947,0
53.1,5.82,2.92,14.09,387.39,1828,0
57.41,5.24,3.87,12.29,370.25,752,0
67.27,4.87,4.0,10.13,404.97,858,0
68.57,5.9,1.58,13.68,347.12,1379,0
50.73,6.54,1.52,12.36,369.75,541,1
77.65,6.01,1.63,13.91,397.58,4604,1
71.86,6.15,2.83,9.7,374.45,3588,0
56.54,5.14,2.68,12.74,403.95,3673,0
46.55,4.38,1.57,13.55,357.32,4892,1
63.26,6.54,3.4,11.15,363.32,4293,1
59.65,6.94,6.39,9.48,372.03,4070,1
66.36,6.58,2.24,11.92,386.26,4737,1
60.64,5.26,2.35,14.46,376.67,1626,0
40.91,4.69,3.84,14.25,372.64,290,0
60.34,4.75,2.16,11.14,401.31,1973,0
61.33,4.32,4.0,9.43,402.7,3115,0
72.6,5.42,1.92,11.14,373.78,357,0
56.62,6.62,5.75,11.06,354.35,254,1
85.14,5.4,3.52,12.89,347.64,3091,1
42.06,5.71,2.07,11.79,383.59,4193,1
80.73,6.46,2.12,10.49,389.84,4002,1
62.31,5.22,2.23,14.21,380.94,2375,0
75.32,6.92,5.06,12.28,378.94,3682,1
65.96,6.89,1.1,12.87,367.93,4269,1
78.67,5.41,2.0,8.55,389.82,2512,0
60.35,5.1,2.16,7.15,405.17,123,0
51.82,5.99,2.98,9.12,346.75,1841,0
82.05,5.26,2.59,11.04,378.84,3260,0
63.64,4.69,0.76,13.15,365.44,3705,0
67.66,6.4,2.4,7.32,357.64,3471,0
79.82,6.35,2.85,15.19,363.05,2191,0
52.62,5.61,2.06,12.34,385.7,1160,0
72.15,4.62,4.03,14.72,386.07,3451,0
57.92,4.64,4.38,10.23,401.9,560,0
63.41,5.58,2.88,13.01,380.13,2217,0
65.87,5.15,3.35,12.17,353.63,1706,0
47.0,5.26,-0.24,13.64,376.43,171,0
55.65,6.22,2.37,11.53,359.2,4372,1
81.21,6.01,4.51,12.95,361.9,806,0
75.63,6.46,2.36,14.2,388.71,2028,0
64.25,4.81,1.89,10.7,382.91,2898,0
67.92,5.26,6.42,12.48,388.81,1277,1
61.47,6.03,5.73,8.22,374.64,253,0
81.28,5.81,3.7,13.41,391.86,129,0
62.6,6.57,4.71,15.91,373.8,3411,1
67.78,5.79,-0.34,9.51,396.75,3926,0
78.75,6.79,1.82,11.82,385.17,4886,1
55.67,5.88,2.3,13.76,376.9,1974,0
83.71,6.24,2.65,12.06,383.18,336,0
46.63,5.27,2.27,12.33,379.73,2285,0
84.56,5.51,-0.83,11.22,403.94,4825,1
60.53,6.14,3.58,11.14,383.68,717,0
62.09,6.63,3.82,11.83,379.98,1671,1
42.32,6.01,5.4,12.08,376.42,2537,0
59.54,5.44,1.82,9.64,392.65,4555,1
52.52,6.46,1.69,11.87,390.62,681,0
57.71,3.97,-1.02,15.14,375.89,2354,0
63.35,4.5,2.56,11.16,362.67,700,0
76.49,5.98,4.35,9.53,366.47,1078,0
67.49,5.51,2.08,11.7,377.24,614,0
68.69,5.92,6.22,10.57,400.23,909,1
51.85,5.55,2.62,9.32,376.25,2585,0
54.43,5.9,3.22,12.28,371.09,1546,0
86.58,4.93,0.96,10.58,353.59,568,1
56.18,5.9,3.43,10.75,402.7,729,0
84.87,6.2,0.03,12.31,388.54,3482,0
62.08,6.35,4.04,8.93,391.94,213,0
65.03,6.91,4.09,8.52,394.43,1325,1
77.84,5.67,5.04,13.34,377.53,4442,1
80.26,5.69,1.47,8.14,381.27,1716,0
63.67,4.43,3.24,10.05,402.33,3417,0
60.34,5.13,3.85,8.4,382.69,4740,1
64.33,5.36,3.66,11.03,388.81,2770,0
69.06,6.24,1.7,12.86,393.06,4913,1
75.7,5.07,-0.59,12.22,389.64,4973,1
65.05,6.06,3.52,16.78,378.08,3168,0
72.43,5.5,2.77,14.17,379.49,2637,0
84.66,5.38,2.15,10.14,391.66,3274,0
69.58,5.67,4.15,9.61,391.64,2737,0
68.74,5.23,2.93,17.41,397.52,2322,0
46.77,5.2,1.02,14.13,388.27,151,0
33.43,4.31,0.1,13.18,388.95,2444,0
69.66,5.33,1.31,12.15,373.31,2322,0
63.86,5.16,6.59,12.55,371.28,4795,1
58.82,5.14,4.08,9.04,391.71,4366,1
67.92,5.79,3.28,12.31,371.39,3208,0
64.28,5.96,2.73,12.14,379.69,1758,0
78.53,5.66,2.63,10.19,400.69,3657,0
66.03,6.2,4.75,10.92,398.31,4650,1
56.04,5.9,2.26,15.03,384.53,4922,1
76.88,5.29,3.87,11.75,375.56,986,0
62.39,5.18,2.48,16.14,378.15,3153,0
71.32,5.72,5.91,8.52,393.01,2902,0
59.27,5.9,4.11,10.96,379.45,2297,0
57.2,6.48,4.87,8.91,371.63,4110,1
66.01,6.33,2.12,9.58,398.24,735,0
65.15,5.12,4.59,10.34,382.72,3114,0
70.76,5.43,2.53,12.63,371.34,3985,0
61.78,5.97,3.17,12.53,387.18,2182,0
42.96,6.25,5.45,10.64,394.57,274,0
59.81,6.16,1.44,7.54,364.88,1156,0
74.53,5.46,3.3,14.96,376.99,1848,0
61.43,4.62,3.66,11.43,376.3,2862,0
62.04,4.8,3.78,9.77,386.78,3568,0
76.84,5.69,2.32,12.55,389.48,2401,0
56.46,5.74,6.13,12.41,371.73,667,1
46.49,4.73,1.06,11.35,357.61,4518,1
63.07,5.53,5.19,12.3,395.48,1883,0
59.19,5.94,4.82,9.69,363.2,2243,0
53.41,4.69,5.85,13.52,384.07,4538,1
62.9,6.27,0.62,10.01,378.02,2340,0
70.9,5.24,1.7,10.79,382.44,2658,0
64.89,6.38,5.24,13.3,404.77,1574,0
68.68,5.13,0.18,14.41,425.57,4202,1
86.76,4.78,0.59,15.17,355.5,429,1
60.89,5.18,2.27,14.11,394.76,4278,1
68.34,5.43,3.29,11.35,377.66,2773,0
58.89,5.23,5.39,8.92,395.72,4722,1
54.84,5.35,2.72,14.81,394.36,989,0
57.98,5.73,2.09,14.74,401.15,861,0
59.25,5.38,3.47,10.66,384.27,1123,0
69.31,5.45,3.7,13.84,366.66,1780,0
93.19,4.3,3.66,11.34,393.91,3356,1
56.41,5.77,2.73,15.0,381.77,1161,0
60.0,5.44,0.07,10.97,376.49,1003,0
64.24,6.63,1.62,15.96,372.86,233,1
69.75,4.84,5.13,13.57,395.1,1225,0
68.16,4.23,3.28,15.6,404.05,2064,0
80.41,5.93,2.52,11.07,362.07,2139,0
35.88,5.74,4.68,12.81,389.33,4288,1
36.36,4.79,1.3,10.06,374.41,2949,0
59.05,4.43,2.66,13.69,357.99,3311,0
78.17,6.58,3.21,13.8,382.22,3466,1
46.21,6.49,2.34,16.79,367.5,3011,0
28.91,3.76,3.15,12.96,356.33,4969,1
71.85,5.18,2.72,13.45,368.27,2691,0
67.92,6.66,0.9,11.06,364.58,4383,1
51.92,5.17,3.27,13.08,370.3,2283,0
53.17,5.16,1.01,11.24,360.11,4361,1
53.36,5.3,3.25,12.23,374.07,3648,0
66.33,4.72,5.06,12.35,369.3,344,0
57.48,4.31,2.58,11.3,385.63,1279,0
70.93,6.24,1.24,12.13,388.9,1878,0
30.74,4.21,2.81,11.25,383.9,2635,0
54.72,5.67,1.75,11.24,376.47,536,0
51.49,6.12,3.89,14.15,376.06,2370,0
61.92,4.48,2.78,12.35,367.44,1924,0
58.54,4.85,5.56,12.69,367.81,893,0
74.57,6.35,4.74,9.09,390.55,4368,1
42.69,5.87,2.77,12.85,353.6,1380,0
65.55,5.07,4.07,13.06,378.79,1838,0
71.7,6.34,2.41,11.2,375.15,549,0
87.28,6.34,3.05,16.17,388.99,2054,1
59.22,5.69,2.46,7.42,358.62,714,0
68.89,4.87,4.15,13.57,380.19,4421,1
43.35,5.21,5.15,13.43,385.14,838,0
36.3,5.7,4.2,13.08,351.43,1731,0
75.14,5.37,4.38,12.35,363.89,4271,1
64.93,6.16,4.38,13.1,378.62,3765,0
79.14,4.43,3.83,13.74,387.71,168,0
48.52,4.45,1.29,10.55,382.74,1974,0
71.24,5.63,5.55,12.6,388.41,969,0
87.43,5.16,5.71,11.63,363.81,1493,1
70.04,5.06,2.65,9.81,356.17,3570,0
68.32,4.26,2.44,13.43,381.27,3291,0
65.1,5.51,3.92,10.87,361.56,3219,0
46.15,5.46,3.83,9.0,367.02,2215,0
81.27,5.96,2.7,10.92,393.98,4065,1
57.67,5.55,1.12,10.4,382.84,476,0
71.05,5.41,3.46,14.06,371.48,2423,0
46.24,6.32,3.83,12.31,369.53,2915,0
50.85,4.58,4.09,14.76,389.31,2041,0
82.22,5.88,3.52,10.67,383.18,304,0
60.83,4.33,2.59,13.75,361.78,844,0
82.44,4.91,4.49,17.68,350.78,3236,0
64.06,4.65,3.1,12.71,408.23,1649,0
42.9,6.05,2.3,13.72,361.66,4520,1
75.7,5.45,2.73,13.39,387.92,2525,0
57.92,5.49,0.38,9.16,402.66,2964,0
73.38,4.73,2.73,13.17,382.21,4073,1
65.3,5.29,4.03,12.61,370.99,4876,1
46.48,4.97,3.51,11.48,358.61,770,0
66.97,5.77,5.28,10.23,358.4,3517,0
91.35,4.81,2.61,13.39,385.65,3165,1
70.92,6.43,3.73,10.06,401.76,1827,0
64.31,4.33,4.19,16.27,374.07,4126,1
77.9,4.94,6.51,12.23,371.66,3032,1
67.53,6.67,3.22,9.55,390.46,3914,1
67.51,5.2,1.43,10.97,369.71,1803,0
51.9,4.58,4.27,11.44,384.12,3186,0
67.81,5.65,5.8,16.82,380.63,3364,0
77.43,5.17,2.52,10.23,373.86,4641,1
54.97,4.91,4.26,11.77,379.77,153,0
82.09,4.73,4.84,10.92,406.45,791,0
63.9,7.44,4.53,13.0,389.07,4199,1
54.35,5.32,3.19,10.96,396.39,356,0
76.97,4.15,1.95,9.72,366.22,3532,0
61.56,6.55,2.88,11.61,396.44,933,1
74.11,5.93,3.69,11.4,389.59,2629,0
61.5,4.96,4.36,10.82,357.51,2996,0
64.28,4.85,3.5,10.92,388.1,1261,0
70.92,5.97,2.43,14.37,372.3,3622,0
68.49,5.33,3.83,11.36,356.81,572,0
41.05,4.15,4.29,9.73,381.95,2126,0
51.55,6.75,3.57,11.08,388.09,1737,1
76.15,5.2,1.75,12.11,382.27,3648,0
63.41,6.55,2.73,9.33,378.36,2340,1
58.72,6.39,4.42,15.25,375.04,2454,0
48.7,4.8,0.93,13.74,417.0,4954,1
52.04,6.22,-0.14,14.86,362.26,1005,0
40.74,5.04,5.26,12.78,393.09,1283,0
63.78,4.19,3.77,7.81,380.23,2319,0
57.82,5.2,3.91,15.07,367.18,3744,0
53.4,5.78,1.38,10.27,379.27,1188,0
64.18,5.18,4.11,10.44,359.11,1292,0
69.37,5.29,3.41,12.31,371.07,2228,0
90.12,6.3,0.62,14.76,379.3,3551,1
46.86,5.57,5.14,14.11,356.73,3941,0
78.91,4.91,3.24,13.81,387.6,431,0
76.68,5.99,2.41,11.38,365.54,1311,0
55.65,5.64,2.43,11.34,358.22,1148,0
67.44,3.73,-0.02,12.69,363.79,4188,1
59.51,5.8,3.89,11.74,412.64,2375,0
67.23,5.77,3.39,13.78,350.33,1734,0
83.11,5.51,2.71,13.66,386.54,3705,0
72.27,6.12,4.92,13.18,368.73,602,0
71.1,5.03,0.92,6.95,374.75,3669,0
59.84,5.74,2.1,12.26,389.06,1179,0
47.19,4.4,1.72,11.78,388.32,1434,0
62.5,5.78,2.58,12.34,369.79,4747,1
79.48,6.87,3.1,10.49,359.63,4118,1
46.67,4.8,3.65,9.35,389.33,4316,1
52.34,4.97,2.48,12.93,388.29,2173,0
66.52,5.0,1.68,11.29,375.73,4154,1
53.18,5.59,5.53,13.15,386.63,122,0
55.49,4.76,6.62,10.66,373.31,1949,1
59.92,5.79,3.21,14.83,367.59,2263,0
48.61,6.09,1.86,14.0,380.06,579,0
53.31,5.87,5.21,12.59,387.79,2454,0
73.44,4.26,0.83,11.57,384.64,2848,0
49.31,6.2,2.5,13.7,387.64,2639,0
45.83,6.16,1.96,12.79,368.59,4964,1
57.44,6.08,1.26,12.48,403.73,1243,0
73.78,5.76,2.58,14.09,374.86,2433,0
62.64,5.65,1.7,14.85,378.22,2745,0
59.43,6.22,3.02,9.5,360.22,938,0
65.53,6.85,3.04,9.9,377.09,1949,1
44.05,4.83,2.07,10.44,387.98,3486,0
70.94,6.25,2.44,9.0,391.44,2952,0
69.6,5.44,2.65,11.87,403.43,2309,0
60.09,5.41,4.21,13.2,387.8,1492,0
77.07,4.42,2.78,11.96,384.15,3356,0
51.47,5.3,4.24,10.93,373.31,2059,0
78.53,4.8,3.88,14.25,370.07,375,0
66.85,5.18,3.86,12.28,394.55,4724,1
60.96,4.73,5.08,12.69,394.27,1559,0
64.76,5.19,1.32,14.31,363.84,3431,0
63.71,5.22,2.29,11.75,390.85,1058,0
79.64,5.57,5.64,16.12,389.76,1941,0
52.08,4.37,2.61,11.1,363.29,4159,1
55.85,4.49,-1.22,16.0,388.11,4245,1
77.44,5.75,2.7,10.05,364.26,3477,0
57.85,4.94,3.2,13.03,343.56,2624,0
75.81,6.25,-0.93,10.71,377.6,587,0
85.39,5.66,5.0,14.24,383.87,2227,1
60.18,5.92,1.93,11.04,378.27,2040,0
73.18,6.49,3.49,12.58,423.01,2553,0
51.16,5.28,2.66,10.7,385.68,4114,1
74.06,5.1,1.07,13.87,382.21,3897,0
67.39,6.11,1.39,10.69,386.44,4450,1
70.68,5.86,1.6,15.37,373.38,1059,0
57.25,5.37,4.63,10.01,393.94,2663,0
45.07,6.47,2.78,9.31,385.42,563,0
71.04,5.35,2.22,13.9,384.73,2036,0
40.24,5.52,1.6,10.82,370.64,4231,1
61.19,5.51,4.79,11.99,356.54,115,0
76.29,4.85,5.2,11.36,372.48,4170,1
67.3,5.55,4.78,9.37,384.24,1018,0
88.38,6.48,3.74,11.85,373.33,1713,1
77.3,5.81,3.43,14.53,384.38,922,0
57.15,5.52,1.18,14.01,376.51,2220,0
65.33,5.39,2.63,12.46,386.46,3491,0
64.43,5.73,1.97,14.22,365.35,2066,0
46.01,6.02,0.26,9.88,382.89,1981,0
53.72,5.93,4.59,11.35,370.39,839,0
58.27,5.27,1.96,12.79,356.93,4953,1
40.57,5.73,4.79,11.74,377.52,3166,0
65.57,5.84,4.32,11.51,403.04,3943,0
62.01,4.79,3.84,9.6,358.12,897,0
44.93,5.62,3.92,7.84,381.79,3310,0
69.85,3.99,2.08,13.64,391.96,1686,0
73.59,5.84,5.79,12.49,414.5,3830,0
67.72,5.96,3.06,13.8,372.61,1877,0
61.11,6.02,3.45,11.13,370.52,2631,0
72.1,5.22,2.03,10.57,362.5,2534,0
73.16,5.72,1.6,12.01,397.11,4017,1
68.69,6.5,3.72,13.71,366.99,4653,1
55.1,6.49,3.33,11.54,374.44,2569,0
68.32,5.48,1.82,13.6,352.27,2379,0
79.35,5.6,0.84,9.99,393.26,1467,0
57.84,6.28,1.1,11.68,397.37,2867,0
90.18,4.45,4.79,11.86,392.69,1497,1
58.69,5.27,2.08,14.45,355.92,254,0
65.39,6.43,2.49,12.42,389.11,3286,0
56.93,6.18,5.18,15.49,354.91,1215,0
67.68,5.76,1.32,9.3,380.87,3765,0
44.09,4.45,1.91,12.26,383.08,3696,0
58.45,5.47,1.85,12.36,384.65,1214,0
51.89,5.09,5.43,13.24,388.02,799,0
66.62,5.73,5.99,10.37,379.88,4300,1
76.93,4.93,4.13,15.37,350.56,695,0
72.75,4.78,4.18,12.03,388.03,1113,0
36.54,4.05,2.13,9.83,381.46,639,0
89.5,6.36,5.92,11.97,366.46,111,1
68.54,5.22,3.4,11.37,356.46,2043,0
55.68,5.61,4.28,17.57,403.1,4559,1
66.89,5.5,2.84,14.1,398.47,761,0
67.11,4.75,2.6,12.1,390.59,4733,1
57.0,4.62,5.49,11.78,369.86,4509,1
67.38,4.8,3.81,13.9,342.25,1522,0
57.71,4.99,5.18,14.0,391.47,1345,0
60.15,5.76,3.38,6.18,385.5,679,0
56.76,4.94,1.73,13.29,374.38,361,0
47.81,6.72,2.12,12.06,396.87,595,1
66.75,6.22,3.15,9.38,392.72,4325,1
72.02,6.07,2.06,13.76,382.64,4987,1
71.18,5.42,1.34,16.49,380.53,2236,0
74.84,6.56,4.8,13.11,380.76,729,1
68.89,5.35,2.18,14.2,390.2,605,0
58.61,5.48,3.21,15.61,367.14,306,0
75.08,5.62,3.44,10.34,386.39,3531,0
48.71,5.99,2.12,8.28,366.19,3230,0
54.19,5.95,5.18,13.31,400.05,1954,0
53.43,5.17,1.32,11.5,387.98,1760,0
77.96,5.13,3.39,9.25,369.68,2681,0
76.31,5.95,3.37,11.84,381.21,384,0
70.85,6.0,2.92,13.46,367.19,818,0
77.86,5.22,1.05,11.7,402.56,4088,1
54.45,4.39,4.31,10.43,404.34,601,0
69.18,5.35,4.12,11.55,390.44,357,0
63.5,5.94,1.99,11.96,403.35,2697,0
75.16,6.76,4.06,8.14,382.28,2022,1
63.62,4.66,3.56,11.71,391.45,1339,0
60.38,5.2,1.08,9.31,398.37,3394,0
71.49,5.23,1.72,13.32,379.91,3113,0
75.51,6.45,4.71,8.88,381.07,4717,1
56.98,5.48,3.46,14.03,394.0,987,0
64.27,4.86,2.15,11.18,389.7,3554,0
52.3,5.89,1.71,10.91,368.67,844,0
35.02,5.22,2.23,12.59,347.2,3536,0
67.41,4.64,2.33,10.27,377.37,1804,0
72.31,4.88,1.73,12.56,348.55,310,0
68.14,6.71,0.39,10.54,365.13,4164,1
41.61,5.77,4.71,10.89,366.89,2056,0
60.79,5.58,4.46,12.81,371.47,2626,0
38.38,5.33,1.09,9.72,392.31,1802,0
81.44,5.7,3.2,9.47,395.57,4314,1
51.97,5.7,1.65,12.5,387.63,585,0
80.06,5.7,2.61,11.95,389.49,2256,0
76.35,5.58,2.48,12.34,389.84,2601,0
54.19,6.11,2.36,12.66,342.55,3410,0
51.41,5.52,6.0,12.11,380.15,4707,1
69.2,4.82,2.34,13.22,353.05,1166,0
54.87,5.07,1.79,12.19,387.64,4327,1
66.23,4.11,1.86,7.99,348.6,1915,0
59.21,6.92,4.57,8.5,377.29,2898,1
43.63,6.1,0.52,15.86,388.22,3729,0
38.23,4.92,1.86,12.0,363.23,4156,1
67.72,5.3,5.17,13.9,394.43,297,0
58.26,5.05,3.37,11.31,387.6,3471,0
58.36,6.58,3.29,11.88,385.71,4415,1
73.35,4.51,6.2,11.09,390.47,1415,1
79.08,5.58,3.37,16.93,374.61,2672,0
61.73,5.42,1.94,12.51,382.28,4962,1
60.91,6.08,2.58,10.93,380.15,1281,0
71.0,5.43,1.3,8.7,379.81,3441,0
48.72,4.27,4.88,15.95,369.92,356,0
67.68,5.32,3.86,11.67,361.36,2848,0
71.62,4.82,4.69,13.49,374.95,2662,0
73.16,5.56,4.82,13.71,374.12,1767,0
41.76,6.5,2.38,11.07,368.95,2748,1
55.86,4.28,1.58,13.34,392.78,736,0
54.46,4.94,2.92,10.79,362.42,2922,0
66.2,5.11,1.69,10.02,377.43,107,0
70.77,5.23,3.25,14.33,397.5,1679,0
82.96,6.02,4.7,11.68,393.64,234,0
59.06,5.38,2.75,13.04,398.24,3931,0
59.03,5.79,3.22,12.82,371.14,4220,1
78.8,5.06,2.86,13.28,391.76,2612,0
68.56,5.66,4.2,8.89,364.06,4569,1
80.21,6.04,2.0,10.83,375.86,2343,0
68.46,4.99,-0.29,11.35,377.27,2269,0
51.11,6.05,3.71,10.34,371.36,4967,1
49.0,5.54,4.48,12.86,374.57,4754,1
46.38,6.23,3.67,14.37,372.6,4057,1
72.94,5.36,2.04,14.69,365.26,1332,0
79.26,5.77,1.3,11.32,392.85,3472,0
87.19,5.47,3.74,12.58,377.26,1053,1
75.12,5.43,3.21,12.89,383.02,1638,0
78.95,5.68,2.81,13.24,382.46,1007,0
58.04,5.88,5.73,10.24,380.82,1780,0
51.12,4.63,1.58,15.64,381.39,2009,0
75.2,6.5,5.66,13.85,375.42,4189,1
70.01,4.2,3.05,13.91,401.28,718,0
66.29,5.02,0.25,14.41,391.41,2888,0
69.65,5.43,2.73,13.07,380.28,2009,0
68.88,5.79,4.44,9.95,373.29,2944,0
80.41,6.6,2.45,11.72,378.22,4401,1
80.54,4.2,0.79,8.7,386.26,4778,1
71.53,5.14,2.75,12.83,402.5,796,0
75.15,4.01,1.71,11.66,359.4,3504,0
71.17,5.52,3.74,11.92,389.9,4403,1
59.47,5.69,4.16,14.41,396.9,504,0
74.08,6.61,1.42,11.09,357.7,2535,1
48.27,5.58,1.94,11.5,377.28,1610,0
77.65,6.23,4.13,12.04,364.03,2418,0
50.67,5.91,1.71,8.32,386.46,4188,1
68.43,5.2,1.38,11.47,374.62,2584,0
54.86,4.51,1.23,7.03,378.05,957,0
71.64,5.69,3.53,10.83,373.83,3829,0
64.59,4.46,3.46,13.71,390.8,2492,0
45.86,6.41,1.97,12.89,383.44,4168,1
70.05,5.39,3.01,10.81,383.46,4382,1
58.06,6.34,5.29,12.08,382.41,119,0
75.57,5.16,1.54,9.85,388.59,2520,0
65.02,5.69,0.07,12.0,376.07,3126,0
69.75,5.65,3.68,17.86,405.51,166,0
53.51,5.47,2.83,15.69,361.48,3233,0
57.93,5.2,1.93,12.11,354.11,3657,0
59.5,5.77,3.98,12.32,352.87,885,0
75.28,4.85,4.26,10.04,348.81,2232,0
85.13,4.65,-0.31,10.4,390.1,1529,1
